file,winner,F1,F2,F3,edit
CAMPUSRD1_mono_0012,3,3,3,3,0
CAMPUSRD1_mono_0013,4,4,4,4,0
CAMPUSRD1_mono_0014,3,3,3,3,0
CAMPUSRD1_mono_0015,6,6,6,6,0
CAMPUSRD1_mono_0016,3,3,3,3,0
CAMPUSRD1_mono_0017,4,4,4,4,0
CAMPUSRD1_mono_0018,1,1,1,1,0
CAMPUSRD1_mono_0019,2,2,2,2,0
CAMPUSRD1_mono_0020,4,4,4,4,0
CAMPUSRD1_mono_0021,2,2,2,2,0
CAMPUSRD1_mono_0022,4,4,4,4,0
CAMPUSRD1_mono_0023,3,3,3,3,0
CAMPUSRD1_mono_0024,3,3,3,3,0
CAMPUSRD1_mono_0025,3,3,3,3,0
CAMPUSRD1_mono_0026,4,4,4,4,0
CAMPUSRD1_mono_0027,2,2,2,2,0
CAMPUSRD1_mono_0028,1,1,1,1,0
CAMPUSRD1_mono_0029,2,2,2,2,0
CAMPUSRD1_mono_0030,3,3,3,3,0
CAMPUSRD1_mono_0031,8,8,8,8,0
CAMPUSRD1_mono_0032,1,1,1,1,0
CAMPUSRD1_mono_0033,2,2,2,2,0
CAMPUSRD1_mono_0034,4,4,4,4,0
CAMPUSRD1_mono_0035,3,3,3,3,0
CAMPUSRD1_mono_0036,3,3,3,3,0
CAMPUSRD1_mono_0037,3,3,3,3,0
CAMPUSRD1_mono_0038,7,7,7,7,0
CAMPUSRD1_mono_0039,2,2,2,2,0
CAMPUSRD1_mono_0040,2,2,2,2,0
CAMPUSRD1_mono_0041,5,5,5,5,0
CAMPUSRD1_mono_0042,3,3,3,3,0
CAMPUSRD1_mono_0043,5,5,5,5,0
CAMPUSRD1_mono_0044,2,2,2,2,0
CAMPUSRD1_mono_0045,3,3,3,3,0
CAMPUSRD1_mono_0046,3,3,3,3,0
CAMPUSRD1_mono_0047,1,1,1,1,0
CAMPUSRD1_mono_0048,3,3,3,3,0
CAMPUSRD1_mono_0049,1,1,1,1,0
CAMPUSRD1_mono_0050,6,6,6,6,0
CAMPUSRD1_mono_0051,4,4,4,4,0
CAMPUSRD1_mono_0052,3,3,3,3,0
CAMPUSRD1_mono_0053,3,3,3,3,0
CAMPUSRD1_mono_0054,8,8,8,8,0
CAMPUSRD1_mono_0055,5,5,5,5,0
CAMPUSRD1_mono_0056,8,8,8,8,0
CAMPUSRD1_mono_0057,2,2,2,2,0
CAMPUSRD1_mono_0058,8,8,8,8,0
CAMPUSRD1_mono_0059,4,4,4,4,0
CAMPUSRD1_mono_0060,7,7,7,7,0
CAMPUSRD1_mono_0061,2,2,2,2,0
CAMPUSRD1_mono_0062,1,1,1,1,0
CAMPUSRD1_mono_0063,2,2,2,2,0
CAMPUSRD1_mono_0064,3,3,3,3,0
CAMPUSRD1_mono_0065,3,3,3,3,0
CAMPUSRD1_mono_0066,6,6,6,6,0
CAMPUSRD1_mono_0067,3,3,3,3,0
CAMPUSRD1_mono_0068,6,6,6,6,0
CAMPUSRD1_mono_0069,1,1,1,1,0
CAMPUSRD1_mono_0070,4,4,4,4,0
CAMPUSRD1_mono_0071,2,2,2,2,0
CAMPUSRD1_mono_0072,3,3,3,3,0
CAMPUSRD1_mono_0073,7,7,7,7,0
CAMPUSRD1_mono_0074,3,3,3,3,0
CAMPUSRD1_mono_0075,2,2,2,2,0
CAMPUSRD1_mono_0076,4,4,4,4,0
CAMPUSRD1_mono_0077,2,2,2,2,0
CAMPUSRD1_mono_0078,1,1,1,1,0
CAMPUSRD1_mono_0079,3,3,3,3,0
CAMPUSRD1_mono_0080,1,1,1,1,0
CAMPUSRD1_mono_0081,4,4,4,4,0
CAMPUSRD1_mono_0082,4,4,4,4,0
CAMPUSRD1_mono_0083,7,7,7,7,0
CAMPUSRD1_mono_0084,3,3,3,3,0
CAMPUSRD1_mono_0085,3,3,3,3,0
CAMPUSRD1_mono_0086,5,5,5,5,0
CAMPUSRD1_mono_0087,4,4,4,4,0
CAMPUSRD1_mono_0088,3,3,3,3,0
CAMPUSRD1_mono_0089,4,4,4,4,0
CAMPUSRD1_mono_0090,4,4,4,4,0
CAMPUSRD1_mono_0091,3,3,3,3,0
CAMPUSRD1_mono_0092,2,2,2,2,0
CAMPUSRD1_mono_0093,1,1,1,1,0
CAMPUSRD1_mono_0094,3,3,3,3,0
CAMPUSRD1_mono_0095,4,4,4,4,0
CAMPUSRD1_mono_0096,7,7,7,7,0
CAMPUSRD1_mono_0097,2,2,2,2,0
CAMPUSRD1_mono_0098,7,7,7,7,0
CAMPUSRD1_mono_0099,2,2,2,2,0
CAMPUSRD1_mono_0100,8,8,8,8,0
CAMPUSRD1_mono_0101,5,5,5,5,0
CAMPUSRD1_mono_0102,2,2,2,2,0
CAMPUSRD1_mono_0103,4,4,4,4,0
CAMPUSRD1_mono_0104,2,2,2,2,0
CAMPUSRD1_mono_0105,2,2,2,2,0
CAMPUSRD1_mono_0106,3,3,3,3,0
CAMPUSRD1_mono_0107,3,3,3,3,0
CAMPUSRD1_mono_0108,2,2,2,2,0
CAMPUSRD1_mono_0109,3,3,3,3,0
CAMPUSRD1_mono_0110,3,3,3,3,0
CAMPUSRD1_mono_0111,4,4,4,4,0
CAMPUSRD1_mono_0112,4,4,4,4,0
CAMPUSRD1_mono_0113,2,2,2,2,0
CAMPUSRD1_mono_0114,3,3,3,3,0
CAMPUSRD1_mono_0115,2,2,2,2,0
CAMPUSRD1_mono_0116,3,3,3,3,0
CAMPUSRD1_mono_0117,3,3,3,3,0
CAMPUSRD1_mono_0118,3,3,3,3,0
CAMPUSRD1_mono_0119,3,3,3,3,0
CAMPUSRD1_mono_0120,3,3,3,3,0
CAMPUSRD1_mono_0121,4,4,4,4,0
CAMPUSRD1_mono_0122,2,2,2,2,0
CAMPUSRD1_mono_0123,6,6,6,6,0
CAMPUSRD1_mono_0124,3,3,3,3,0
CAMPUSRD1_mono_0125,4,4,4,4,0
CAMPUSRD1_mono_0126,4,4,4,4,0
CAMPUSRD1_mono_0127,4,4,4,4,0
CAMPUSRD1_mono_0128,4,4,4,4,0
CAMPUSRD1_mono_0129,2,2,2,2,0
CAMPUSRD1_mono_0130,4,4,4,4,0
CAMPUSRD1_mono_0131,3,3,3,3,0
CAMPUSRD1_mono_0132,4,4,4,4,0
CAMPUSRD1_mono_0133,3,3,3,3,0
CAMPUSRD1_mono_0134,4,4,4,4,0
CAMPUSRD1_mono_0135,3,3,3,3,0
CAMPUSRD1_mono_0136,3,3,3,3,0
CAMPUSRD1_mono_0137,3,3,3,3,0
CAMPUSRD1_mono_0138,2,2,2,2,0
CAMPUSRD1_mono_0139,4,4,4,4,0
CAMPUSRD1_mono_0140,2,2,2,2,0
CAMPUSRD1_mono_0141,8,8,8,8,0
CAMPUSRD1_mono_0142,4,4,4,4,0
CAMPUSRD1_mono_0143,3,3,3,3,0
CAMPUSRD1_mono_0144,3,3,3,3,0
CAMPUSRD1_mono_0145,4,4,4,4,0
CAMPUSRD1_mono_0146,2,2,2,2,0
CAMPUSRD1_mono_0147,2,2,2,2,0
CAMPUSRD1_mono_0148,1,1,1,1,0
CAMPUSRD1_mono_0149,6,6,6,6,0
CAMPUSRD1_mono_0150,1,1,1,1,0
CAMPUSRD1_mono_0151,3,3,3,3,0
CAMPUSRD1_mono_0152,3,3,3,3,0
CAMPUSRD1_mono_0153,2,2,2,2,0
CAMPUSRD1_mono_0154,6,6,6,6,0
CAMPUSRD1_mono_0155,3,3,3,3,0
CAMPUSRD1_mono_0156,5,5,5,5,0
CAMPUSRD1_mono_0157,8,8,8,8,0
CAMPUSRD1_mono_0158,2,2,2,2,0
CAMPUSRD1_mono_0159,2,2,2,2,0
CAMPUSRD1_mono_0160,2,2,2,2,0
CAMPUSRD1_mono_0161,4,4,4,4,0
CAMPUSRD1_mono_0162,4,4,4,4,0
CAMPUSRD1_mono_0163,3,3,3,3,0
CAMPUSRD1_mono_0164,3,3,3,3,0
CAMPUSRD1_mono_0165,3,3,3,3,0
CAMPUSRD1_mono_0166,4,4,4,4,0
CAMPUSRD1_mono_0167,3,3,3,3,0
CAMPUSRD1_mono_0168,2,2,2,2,0
CAMPUSRD1_mono_0169,8,8,8,8,0
CAMPUSRD1_mono_0170,4,4,4,4,0
CAMPUSRD1_mono_0171,2,2,2,2,0
CAMPUSRD1_mono_0172,4,4,4,4,0
CAMPUSRD1_mono_0173,5,5,5,5,0
CAMPUSRD1_mono_0174,5,5,5,5,0
CAMPUSRD1_mono_0175,8,8,8,8,0
CAMPUSRD1_mono_0176,4,4,4,4,0
CAMPUSRD1_mono_0177,3,3,3,3,0
CAMPUSRD1_mono_0178,1,1,1,1,0
CAMPUSRD1_mono_0179,6,6,6,6,0
CAMPUSRD1_mono_0180,2,2,2,2,0
CAMPUSRD1_mono_0181,8,8,8,8,0
CAMPUSRD1_mono_0182,4,4,4,4,0
CAMPUSRD1_mono_0183,7,7,7,7,0
CAMPUSRD1_mono_0184,2,2,2,2,0
CAMPUSRD1_mono_0185,8,8,8,8,0
CAMPUSRD1_mono_0186,3,3,3,3,0
CAMPUSRD1_mono_0187,4,4,4,4,0
DHAY38F2P_mono_0001,3,3,3,3,0
DHAY38F2P_mono_0002,2,2,2,2,0
DHAY38F2P_mono_0003,1,1,1,1,0
DHAY38F2P_mono_0004,3,3,3,3,0
DHAY38F2P_mono_0005,1,1,1,1,0
DHAY38F2P_mono_0006,3,3,3,3,0
DHAY38F2P_mono_0007,4,4,4,4,0
DHAY38F2P_mono_0008,5,5,5,5,0
DHAY38F2P_mono_0009,2,2,2,2,0
DHAY38F2P_mono_0010,1,1,1,1,0
DHAY38F2P_mono_0011,4,4,4,4,0
DHAY38F2P_mono_0012,2,2,2,2,0
DHAY38F2P_mono_0013,5,5,5,5,0
DHAY38F2P_mono_0014,4,4,4,4,0
DHAY38F2P_mono_0015,3,3,3,3,0
DHAY38F2P_mono_0016,1,1,1,1,0
DHAY38F2P_mono_0017,1,1,1,1,0
DHAY38F2P_mono_0018,1,1,1,1,0
DHAY38F2P_mono_0019,1,1,1,1,0
DHAY38F2P_mono_0020,1,1,1,1,0
DHAY38F2P_mono_0021,1,1,1,1,0
DHAY38F2P_mono_0022,4,4,4,4,0
DHAY38F2P_mono_0023,4,4,4,4,0
DHAY38F2P_mono_0024,3,3,3,3,0
DHAY38F2P_mono_0025,2,2,2,2,0
DHAY38F2P_mono_0026,2,2,2,2,0
DHAY38F2P_mono_0027,5,5,5,5,0
DHAY38F2P_mono_0028,2,2,2,2,0
DHAY38F2P_mono_0029,1,1,1,1,0
DHAY38F2P_mono_0030,1,1,1,1,0
DHAY38F2P_mono_0031,3,3,3,3,0
DHAY38F2P_mono_0032,2,2,2,2,0
DHAY38F2P_mono_0033,1,1,1,1,0
DHAY38F2P_mono_0034,2,2,2,2,0
DHAY38F2P_mono_0035,8,8,8,8,0
DHAY38F2P_mono_0036,6,6,6,6,0
DHAY38F2P_mono_0037,1,1,1,1,0
DHAY38F2P_mono_0038,2,2,2,2,0
DHAY38F2P_mono_0039,8,8,8,8,0
DHAY38F2P_mono_0040,2,2,2,2,0
DHAY38F2P_mono_0041,4,4,4,4,0
DHAY38F2P_mono_0042,2,2,2,2,0
DHAY38F2P_mono_0043,5,5,5,5,0
DHAY38F2P_mono_0044,8,8,8,8,0
DHAY38F2P_mono_0045,2,2,2,2,0
DHAY38F2P_mono_0046,1,1,1,1,0
DHAY38F2P_mono_0047,2,2,2,2,0
DHAY38F2P_mono_0048,3,3,3,3,0
DHAY38F2P_mono_0049,4,4,4,4,0
DHAY38F2P_mono_0050,2,2,2,2,0
DHAY38F2P_mono_0051,1,1,1,1,0
DHAY38F2P_mono_0052,2,2,2,2,0
DHAY38F2P_mono_0053,3,3,3,3,0
DHAY38F2P_mono_0054,1,1,1,1,0
DHAY38F2P_mono_0055,8,8,8,8,0
DHAY38F2P_mono_0056,6,6,6,6,0
DHAY38F2P_mono_0057,3,3,3,3,0
DHAY38F2P_mono_0058,1,1,1,1,0
DHAY38F2P_mono_0059,4,4,4,4,0
DHAY38F2P_mono_0060,3,3,3,3,0
DHAY38F2P_mono_0061,2,2,2,2,0
DHAY38F2P_mono_0062,6,6,6,6,0
DHAY38F2P_mono_0063,1,1,1,1,0
DHAY38F2P_mono_0064,8,8,8,8,0
DHAY38F2P_mono_0065,2,2,2,2,0
DHAY38F2P_mono_0066,3,3,3,3,0
DHAY38F2P_mono_0067,5,5,5,5,0
DHAY38F2P_mono_0068,4,4,4,4,0
DHAY38F2P_mono_0069,2,2,2,2,0
DHAY38F2P_mono_0070,1,1,1,1,0
DHAY38F2P_mono_0071,1,1,1,1,0
DHAY38F2P_mono_0072,1,1,1,1,0
DHAY38F2P_mono_0073,4,4,4,4,0
DHAY38F2P_mono_0074,1,1,1,1,0
DHAY38F2P_mono_0075,3,3,3,3,0
DHAY38F2P_mono_0076,3,3,3,3,0
DHAY38F2P_mono_0077,4,4,4,4,0
DHAY38F2P_mono_0078,2,2,2,2,0
DHAY38F2P_mono_0079,2,2,2,2,0
DHAY38F2P_mono_0080,5,5,5,5,0
DHAY38F2P_mono_0081,3,3,3,3,0
DHAY38F2P_mono_0082,1,1,1,1,0
DHAY38F2P_mono_0083,4,4,4,4,0
DHAY38F2P_mono_0084,4,4,4,4,0
DHAY38F2P_mono_0085,1,1,1,1,0
DHAY38F2P_mono_0086,1,1,1,1,0
DHAY38F2P_mono_0087,1,1,1,1,0
DHAY38F2P_mono_0088,7,7,7,7,0
DHAY38F2P_mono_0089,3,3,3,3,0
DHAY38F2P_mono_0090,4,4,4,4,0
DHAY38F2P_mono_0091,1,1,1,1,0
DHAY38F2P_mono_0092,3,3,3,3,0
DHAY38F2P_mono_0093,3,3,3,3,0
DHAY38F2P_mono_0094,3,3,3,3,0
DHAY38F2P_mono_0095,2,2,2,2,0
DHAY38F2P_mono_0096,2,2,2,2,0
DHAY38F2P_mono_0097,3,3,3,3,0
DHAY38F2P_mono_0098,3,3,3,3,0
DHAY38F2P_mono_0099,8,8,8,8,0
DHAY38F2P_mono_0100,4,4,4,4,0
DHAY38F2P_mono_0101,1,1,1,1,0
DHAY38F2P_mono_0102,2,2,2,2,0
DHAY38F2P_mono_0103,4,4,4,4,0
DHAY38F2P_mono_0104,4,4,4,4,0
DHAY38F2P_mono_0105,8,8,8,8,0
DHAY38F2P_mono_0106,4,4,4,4,0
DHAY38F2P_mono_0107,2,2,2,2,0
DHAY38F2P_mono_0108,2,2,2,2,0
DHAY38F2P_mono_0109,4,4,4,4,0
DHAY38F2P_mono_0110,4,4,4,4,0
DHAY38F2P_mono_0111,1,1,1,1,0
DHAY38F2P_mono_0112,3,3,3,3,0
DHAY38F2P_mono_0113,3,3,3,3,0
DHAY38F2P_mono_0114,3,3,3,3,0
DHAY38F2P_mono_0115,2,2,2,2,0
DHAY38F2P_mono_0116,2,2,2,2,0
DHAY38F2P_mono_0117,2,2,2,2,0
DHAY38F2P_mono_0118,1,1,1,1,0
DHAY38F2P_mono_0119,3,3,3,3,0
DHAY38F2P_mono_0120,1,1,1,1,0
DHAY38F2P_mono_0121,3,3,3,3,0
DHAY38F2P_mono_0122,1,1,1,1,0
DHAY38F2P_mono_0123,4,4,4,4,0
DHAY38F2P_mono_0124,3,3,3,3,0
DHAY38F2P_mono_0125,2,2,2,2,0
DHAY38F2P_mono_0126,2,2,2,2,0
DHAY38F2P_mono_0127,6,6,6,6,0
DHAY38F2P_mono_0128,4,4,4,4,0
DHAY38F2P_mono_0129,1,1,1,1,0
DHAY38F2P_mono_0130,8,8,8,8,0
DHAY38F2P_mono_0131,8,8,8,8,0
DHAY38F2P_mono_0132,3,3,3,3,0
DHAY38F2P_mono_0133,2,2,2,2,0
DHAY38F2P_mono_0134,8,8,8,8,0
DHAY38F2P_mono_0135,5,5,5,5,0
DHAY38F2P_mono_0136,7,7,7,7,0
DHAY38F2P_mono_0137,5,5,5,5,0
DHAY38F2P_mono_0138,8,8,8,8,0
DHAY38F2P_mono_0139,4,4,4,4,0
DHAY38F2P_mono_0140,6,6,6,6,0
DHAY38F2P_mono_0141,1,1,1,1,0
DHAY38F2P_mono_0142,1,1,1,1,0
DHAY38F2P_mono_0143,1,1,1,1,0
DHAY38F2P_mono_0144,2,2,2,2,0
DHAY38F2P_mono_0145,2,2,2,2,0
DHAY38F2P_mono_0146,3,3,3,3,0
DHAY38F2P_mono_0147,1,1,1,1,0
DHAY38F2P_mono_0148,3,3,3,3,0
DHAY38F2P_mono_0149,2,2,2,2,0
DHAY38F2P_mono_0150,3,3,3,3,0
DHAY38F2P_mono_0151,4,4,4,4,0
DHAY38F2P_mono_0152,3,3,3,3,0
DHAY38F2P_mono_0153,4,4,4,4,0
DHAY38F2P_mono_0154,4,4,4,4,0
DHAY38F2P_mono_0155,3,3,3,3,0
DHAY38F2P_mono_0156,2,2,2,2,0
DHAY38F2P_mono_0157,1,1,1,1,0
DHAY38F2P_mono_0158,4,4,4,4,0
DHAY38F2P_mono_0159,5,5,5,5,0
DHAY38F2P_mono_0160,2,2,2,2,0
DHAY38F2P_mono_0161,2,2,2,2,0
DHAY38F2P_mono_0162,2,2,2,2,0
DHAY38F2P_mono_0163,4,4,4,4,0
DHAY38F2P_mono_0164,8,8,8,8,0
DHAY38F2P_mono_0165,1,1,1,1,0
DHAY38F2P_mono_0166,4,4,4,4,0
DHAY38F2P_mono_0167,6,6,6,6,0
DHAY38F2P_mono_0168,2,2,2,2,0
DHAY38F2P_mono_0169,3,3,3,3,0
DHAY38F2P_mono_0170,5,5,5,5,0
DHAY38F2P_mono_0171,1,1,1,1,0
DHAY38F2P_mono_0172,1,1,1,1,0
DHAY38F2P_mono_0173,7,7,7,7,0
DHAY38F2P_mono_0174,4,4,4,4,0
DHAY38F2P_mono_0175,1,1,1,1,0
DHAY38F2P_mono_0176,4,4,4,4,0
DHAY38F2P_mono_0177,2,2,2,2,0
DHAY38F2P_mono_0178,4,4,4,4,0
DHAY38F2P_mono_0179,2,2,2,2,0
DHAY38F2P_mono_0180,8,8,8,8,0
DHAY38F2P_mono_0181,4,4,4,4,0
DHAY38F2P_mono_0182,2,2,2,2,0
DHAY38F2P_mono_0183,4,4,4,4,0
DHAY38F2P_mono_0184,1,1,1,1,0
DHAY38F2P_mono_0185,1,1,1,1,0
DHAY38F2P_mono_0186,8,8,8,8,0
DHAY38F2P_mono_0187,4,4,4,4,0
DHAY38F2P_mono_0188,3,3,3,3,0
DHAY38F2P_mono_0189,2,2,2,2,0
DHAY38F2P_mono_0190,4,4,4,4,0
DHAY38F2P_mono_0191,1,1,1,1,0
DHAY38F2P_mono_0192,2,2,2,2,0
DHAY38F2P_mono_0193,2,2,2,2,0
DHAY38F2P_mono_0194,1,1,1,1,0
DHAY38F2P_mono_0195,2,2,2,2,0
DHAY38F2P_mono_0196,1,1,1,1,0
EXP3918FP_mono_0001,5,5,5,5,0
EXP3918FP_mono_0002,5,5,5,5,0
EXP3918FP_mono_0003,4,4,4,4,0
EXP3918FP_mono_0004,3,3,3,3,0
EXP3918FP_mono_0005,2,2,2,2,0
EXP3918FP_mono_0006,2,2,2,2,0
EXP3918FP_mono_0007,5,5,5,5,0
EXP3918FP_mono_0008,3,3,3,3,0
EXP3918FP_mono_0009,5,5,5,5,0
EXP3918FP_mono_0010,5,5,5,5,0
EXP3918FP_mono_0011,6,6,6,6,0
EXP3918FP_mono_0012,6,6,6,6,0
EXP3918FP_mono_0013,3,3,3,3,0
EXP3918FP_mono_0014,3,3,3,3,0
EXP3918FP_mono_0015,2,2,2,2,0
EXP3918FP_mono_0016,2,2,2,2,0
EXP3918FP_mono_0017,8,8,8,8,0
EXP3918FP_mono_0018,8,8,8,8,0
EXP3918FP_mono_0019,4,4,4,4,0
EXP3918FP_mono_0020,3,3,3,3,0
EXP3918FP_mono_0021,8,8,8,8,0
EXP3918FP_mono_0022,4,4,4,4,0
EXP3918FP_mono_0023,5,5,5,5,0
EXP3918FP_mono_0024,6,6,6,6,0
EXP3918FP_mono_0025,4,4,4,4,0
EXP3918FP_mono_0026,6,6,6,6,0
EXP3918FP_mono_0027,2,2,2,2,0
EXP3918FP_mono_0028,3,3,3,3,0
EXP3918FP_mono_0029,6,6,6,6,0
EXP3918FP_mono_0030,1,1,1,1,0
EXP3918FP_mono_0031,1,1,1,1,0
EXP3918FP_mono_0032,1,1,1,1,0
EXP3918FP_mono_0033,7,7,7,7,0
EXP3918FP_mono_0034,6,6,6,6,0
EXP3918FP_mono_0035,6,6,6,6,0
EXP3918FP_mono_0036,5,5,5,5,0
EXP3918FP_mono_0037,5,5,5,5,0
EXP3918FP_mono_0038,7,7,7,7,0
EXP3918FP_mono_0039,8,8,8,8,0
EXP3918FP_mono_0040,3,3,3,3,0
EXP3918FP_mono_0041,3,3,3,3,0
EXP3918FP_mono_0042,3,3,3,3,0
EXP3918FP_mono_0043,1,1,1,1,0
EXP3918FP_mono_0044,1,1,1,1,0
EXP3918FP_mono_0045,2,2,2,2,0
EXP3918FP_mono_0046,8,8,8,8,0
EXP3918FP_mono_0047,1,1,1,1,0
EXP3918FP_mono_0048,1,1,1,1,0
EXP3918FP_mono_0049,3,3,3,3,0
EXP3918FP_mono_0050,1,1,1,1,0
EXP3918FP_mono_0051,8,8,8,8,0
EXP3918FP_mono_0052,6,6,6,6,0
EXP3918FP_mono_0053,8,8,8,8,0
EXP3918FP_mono_0054,2,2,2,2,0
EXP3918FP_mono_0055,3,3,3,3,0
EXP3918FP_mono_0056,4,4,4,4,0
EXP3918FP_mono_0057,2,2,2,2,0
EXP3918FP_mono_0058,6,6,6,6,0
EXP3918FP_mono_0059,5,5,5,5,0
EXP3918FP_mono_0060,4,4,4,4,0
EXP3918FP_mono_0061,3,3,3,3,0
EXP3918FP_mono_0062,5,5,5,5,0
EXP3918FP_mono_0063,6,6,6,6,0
EXP3918FP_mono_0064,1,1,1,1,0
EXP3918FP_mono_0065,2,2,2,2,0
EXP3918FP_mono_0066,1,1,1,1,0
EXP3918FP_mono_0067,3,3,3,3,0
EXP3918FP_mono_0068,2,2,2,2,0
EXP3918FP_mono_0069,5,5,5,5,0
EXP3918FP_mono_0070,2,2,2,2,0
EXP3918FP_mono_0071,4,4,4,4,0
EXP3918FP_mono_0072,4,4,4,4,0
EXP3918FP_mono_0073,6,6,6,6,0
EXP3918FP_mono_0074,6,6,6,6,0
EXP3918FP_mono_0075,6,6,6,6,0
EXP3918FP_mono_0076,7,7,7,7,0
EXP3918FP_mono_0077,1,1,1,1,0
EXP3918FP_mono_0078,3,3,3,3,0
EXP3918FP_mono_0079,3,3,3,3,0
EXP3918FP_mono_0080,7,7,7,7,0
EXP3918FP_mono_0081,6,6,6,6,0
EXP3918FP_mono_0082,4,4,4,4,0
EXP3918FP_mono_0083,3,3,3,3,0
EXP3918FP_mono_0084,6,6,6,6,0
EXP3918FP_mono_0085,1,1,1,1,0
EXP3918FP_mono_0086,7,7,7,7,0
EXP3918FP_mono_0087,3,3,3,3,0
EXP3918FP_mono_0088,2,2,2,2,0
EXP3918FP_mono_0089,5,5,5,5,0
EXP3918FP_mono_0090,2,2,2,2,0
EXP3918FP_mono_0091,5,5,5,5,0
EXP3918FP_mono_0092,2,2,2,2,0
EXP3918FP_mono_0093,3,3,3,3,0
EXP3918FP_mono_0094,3,3,3,3,0
EXP3918FP_mono_0095,3,3,3,3,0
EXP3918FP_mono_0096,6,6,6,6,0
EXP3918FP_mono_0097,1,1,1,1,0
EXP3918FP_mono_0098,2,2,2,2,0
EXP3918FP_mono_0099,7,7,7,7,0
EXP3918FP_mono_0100,4,4,4,4,0
EXP3918FP_mono_0101,1,1,1,1,0
EXP3918FP_mono_0102,5,5,5,5,0
EXP3918FP_mono_0103,5,5,5,5,0
EXP3918FP_mono_0104,1,1,1,1,0
EXP3918FP_mono_0105,6,6,6,6,0
EXP3918FP_mono_0106,3,3,3,3,0
EXP3918FP_mono_0107,3,3,3,3,0
EXP3918FP_mono_0108,2,2,2,2,0
EXP3918FP_mono_0109,7,7,7,7,0
EXP3918FP_mono_0110,3,3,3,3,0
EXP3918FP_mono_0111,5,5,5,5,0
EXP3918FP_mono_0112,7,7,7,7,0
EXP3918FP_mono_0113,7,7,7,7,0
EXP3918FP_mono_0114,5,5,5,5,0
EXP3918FP_mono_0115,3,3,3,3,0
EXP3918FP_mono_0116,2,2,2,2,0
EXP3918FP_mono_0117,3,3,3,3,0
EXP3918FP_mono_0118,2,2,2,2,0
EXP3918FP_mono_0119,2,2,2,2,0
EXP3918FP_mono_0120,4,4,4,4,0
EXP3918FP_mono_0121,5,5,5,5,0
EXP3918FP_mono_0122,7,7,7,7,0
EXP3918FP_mono_0123,3,3,3,3,0
EXP3918FP_mono_0124,3,3,3,3,0
EXP3918FP_mono_0125,3,3,3,3,0
EXP3918FP_mono_0126,6,6,6,6,0
EXP3918FP_mono_0127,7,7,7,7,0
EXP3918FP_mono_0128,2,2,2,2,0
EXP3918FP_mono_0129,5,5,5,5,0
EXP3918FP_mono_0130,6,6,6,6,0
EXP3918FP_mono_0131,3,3,3,3,0
EXP3918FP_mono_0132,4,4,4,4,0
EXP3918FP_mono_0133,3,3,3,3,0
EXP3918FP_mono_0134,2,2,2,2,0
EXP3918FP_mono_0135,3,3,3,3,0
EXP3918FP_mono_0136,4,4,4,4,0
EXP3918FP_mono_0137,4,4,4,4,0
EXP3918FP_mono_0138,1,1,1,1,0
EXP3918FP_mono_0139,2,2,2,2,0
EXP3918FP_mono_0140,3,3,3,3,0
EXP3918FP_mono_0141,5,5,5,5,0
EXP3918FP_mono_0142,2,2,2,2,0
EXP3918FP_mono_0143,4,4,4,4,0
EXP3918FP_mono_0144,6,6,6,6,0
EXP3918FP_mono_0145,2,2,2,2,0
EXP3918FP_mono_0146,6,6,6,6,0
EXP3918FP_mono_0147,5,5,5,5,0
EXP3918FP_mono_0148,4,4,4,4,0
EXP3918FP_mono_0149,4,4,4,4,0
EXP3918FP_mono_0150,2,2,2,2,0
EXP3918FP_mono_0151,6,6,6,6,0
EXP3918FP_mono_0152,4,4,4,4,0
EXP3918FP_mono_0153,3,3,3,3,0
EXP3918FP_mono_0154,7,7,7,7,0
EXP3918FP_mono_0155,2,2,2,2,0
EXP3918FP_mono_0156,5,5,5,5,0
EXP3918FP_mono_0157,8,8,8,8,0
EXP3918FP_mono_0158,2,2,2,2,0
EXP3918FP_mono_0159,1,1,1,1,0
EXP3918FP_mono_0160,7,7,7,7,0
EXP3918FP_mono_0161,5,5,5,5,0
EXP3918FP_mono_0162,5,5,5,5,0
EXP3918FP_mono_0163,1,1,1,1,0
EXP3918FP_mono_0164,7,7,7,7,0
EXP3918FP_mono_0165,4,4,4,4,0
EXP3918FP_mono_0166,4,4,4,4,0
EXP3918FP_mono_0167,3,3,3,3,0
EXP3918FP_mono_0168,2,2,2,2,0
EXP3918FP_mono_0169,7,7,7,7,0
EXP3918FP_mono_0170,6,6,6,6,0
EXP3918FP_mono_0171,2,2,2,2,0
EXP3918FP_mono_0172,4,4,4,4,0
EXP3918FP_mono_0173,7,7,7,7,0
EXP3918FP_mono_0174,2,2,2,2,0
EXP3918FP_mono_0175,3,3,3,3,0
GE638AJD7_mono_0001,4,4,4,4,0
GE638AJD7_mono_0002,3,3,3,3,0
GE638AJD7_mono_0003,3,3,3,3,0
GE638AJD7_mono_0004,7,7,7,7,0
GE638AJD7_mono_0005,2,2,2,2,0
GE638AJD7_mono_0006,1,1,1,1,0
GE638AJD7_mono_0007,2,2,2,2,0
GE638AJD7_mono_0008,3,3,3,3,0
GE638AJD7_mono_0009,4,4,4,4,0
GE638AJD7_mono_0010,6,6,6,6,0
GE638AJD7_mono_0011,4,4,4,4,0
GE638AJD7_mono_0012,5,5,5,5,0
