file,begin,end,speaker,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr
SI,10.2949,11.2281,Meow,-51.951539398521504,,,8.857032564314906
SI,11.5999,14.7927,Meow,-53.2463141653605,,,10.196479910123019
SI,15.6289,18.9475,Meow,-50.16467432228916,,,15.76585670885027
SI,19.0772,20.0314,Meow,-49.617310855263156,,,15.806433797224718
SI,20.7024,22.7995,Meow,-48.73592819940476,,,17.08919783672123
SI,23.2228,25.6712,Meow,-48.18563855229592,,,14.805581452949475
SI,26.4152,28.4651,Meow,-50.1621474847561,,,7.561814535885354
SI,28.8818,31.8597,Meow,-46.70210255872483,,,19.045551016835685
SI,32.3866,34.038,Meow,-51.953882575757575,,,10.759905733853218
SI,34.8847,37.6109,Meow,-49.85542224702381,,,12.170920075047071
SI,37.9534,38.9652,Meow,-49.96329188582921,,,17.69432316026635
SI,39.5004,42.2423,Meow,-45.86399050524635,,,16.215028927130135
SI,42.646,44.7064,Meow,-49.21568283525485,,,9.18832327527051
SI,45.3154,47.3443,Meow,-45.968422875615765,,,20.599123850814856
SI,47.7169,50.3645,Meow,-48.89579893867924,,,16.415517500820094
SI,50.9976,53.3987,Meow,-46.52979329427083,,,18.203922509056106
WH,0.0787,1.7357,Meow,-44.80538168298193,,,17.2984748698841
WH,1.7357,3.8728,Meow,-47.17268271758178,,,20.12108327024021
WH,4.0151,4.9195,Meow,-50.85185546875,,,25.174990691473127
WH,5.6243,7.3007,Meow,-47.47561500186012,,,21.191682647679457
WH,7.3963,9.5508,Meow,-48.77946493459302,,,16.952472886810362
WH,10.1525,11.2481,Meow,-48.28363813920455,,,21.680743490192057
WH,11.3217,14.432,Meow,-48.74060804360933,,,16.587906575051086
WH,15.0547,18.3782,Meow,-47.826827819088855,,,21.58277032831707
WH,18.7312,19.7312,Meow,-49.031201171875,,,20.115867891003568
WH,20.0336,20.9233,Meow,-52.85557298981742,,,19.936575422693892
WH,21.3382,22.4558,Meow,-50.164415631975444,,,15.525576270232335
WH,22.5882,24.7279,Meow,-48.73181038259346,,,14.105121998275752
WH,25.3643,27.6143,Meow,-45.88660590277778,,,7.864033452263337
WH,27.8653,29.0786,Meow,-48.79187112603306,,,17.698703804497132
WH,29.4629,31.1394,Meow,-46.55225771949405,,,17.50746658092829
WH,31.5733,33.3306,Meow,-47.92973188920455,,,16.605005630110703
WH,33.9618,36.3736,Meow,-47.9344041753112,,,20.941348026874238
WH,36.5647,37.5647,Meow,-47.21583984375,,,16.15768285772696
WH,38.1906,40.8451,Meow,-47.48356426886792,,,17.75278914093248
WH,41.1686,43.1098,Meow,-47.75330722454897,,,18.041752013742304
WH,43.7799,44.927,Meow,-43.45981233016305,,,18.95175862345662
WH,45.0908,46.0172,Meow,-45.776451192876344,,,11.992766141677963
WH,46.0172,48.6643,Meow,-48.43810804834906,,,6.807823046602509
WH,49.1069,51.7172,Meow,-44.70245150862069,,,18.30282858040665
RU,0.0005,2.0474,RU,-46.75524961890244,,,12.748659081549466
RU,2.0474,3.3221,RU,-48.45274437130905,,,17.02081739430323
RU,3.3711,4.3026,RU,-48.375561785954304,,,19.673088239486894
RU,4.8419,7.1585,RU,-46.67101208917026,,,22.87720558963156
RU,7.1585,8.2248,RU,-45.501327942464954,,,15.207276104661304
RU,8.4783,10.035,RU,-44.53744741586539,,,18.29473911987393
RU,10.035,12.2534,RU,-46.94527730855856,,,19.018209913586354
RU,12.868,15.062,RU,-47.334613120719176,,,19.768478322119897
RU,15.104,16.8935,RU,-49.2818937674581,,,11.50703357285343
RU,17.0651,17.9722,RU,-44.91649049192994,,,19.700574090634603
RU,18.0978,20.9383,RU,-45.67810230523768,,,14.657083574211757
RU,21.9078,23.918,RU,-47.251486707089555,,,21.100327422311832
RU,23.918,25.0578,RU,-47.023591694078945,,,14.003651100822008
RU,25.1804,26.7983,RU,-45.273202401620374,,,16.620247105378663
RU,26.8239,28.1108,RU,-46.90392214752907,,,8.936689781659359
RU,29.3369,32.2172,RU,-49.00495062934028,,,13.63451269062818
RU,32.5237,33.6758,RU,-48.63169157608696,,,20.813892122041256
RU,34.2451,35.1766,RU,-48.10467069892473,,,17.223476254730784
RU,35.3727,36.4636,RU,-48.116022792431195,,,14.66031365748665
RU,36.5249,39.0743,RU,-45.448177083333334,,,16.188673199126214
RU,39.4538,41.7826,RU,-45.572906887070815,,,22.092578664876537
RU,41.7826,43.9275,RU,-44.89299795560748,,,15.44137921099734
RU,44.153,46.347,RU,-47.04963523829909,,,14.73918767934453
TY,0.0467,3.5413,Meow,-49.643076199856736,,,25.234477641510374
TY,3.8745,4.6058,Meow,-47.443764046446915,,,18.410058303414722
TY,5.2317,6.6086,Meow,-51.87148295969203,,,16.456128779380457
TY,6.6944,8.7321,Meow,-51.68853879442402,,,19.63465382390048
TY,9.2987,10.257,Meow,-51.67248026529948,,,11.196531926617936
TY,10.2873,13.3186,Meow,-51.91822014232673,,,17.83703480666416
TY,13.9217,16.827,Meow,-49.988207420532646,,,17.64754338775704
TY,17.1044,18.0728,Meow,-51.35913841011598,,,16.018651870771095
TY,18.6617,20.5985,Meow,-48.458324943621136,,,18.393682670462645
TY,20.8784,22.9313,Meow,-50.119278772865854,,,15.250456886327516
TY,23.5958,26.9903,Meow,-49.95753249446903,,,13.635958024507055
TY,27.3534,29.3155,Meow,-51.368577606823976,,,20.048089931366945
TY,29.5681,31.167,Meow,-53.0413818359375,,,18.68247879329999
TY,32.0072,34.4282,Meow,-48.76298586002066,,,7.886608239476001
TY,34.6603,35.7043,Meow,-51.73066594050481,,,16.77283258783625
TY,36.0267,38.6999,Meow,-47.91180579939139,,,13.360258694982686
TY,39.0244,41.1983,Meow,-49.27860833093318,,,13.668928832652039
TY,41.6316,43.7097,Meow,-48.14420259915865,,,10.069862640111467
TY,44.1031,46.8117,Meow,-52.4327721402214,,,9.307534131932682
TY,47.3022,49.5468,Meow,-53.68363298688616,,,17.148868465658644
XX,0.1128,2.8759,Meow,-49.995570086050726,,,17.990764708161702
XX,3.0085,3.7405,Meow,-47.218479104238014,,,17.419763445531316
XX,4.2551,7.3613,Meow,-49.590854853295816,,,20.276177591394656
XX,7.8705,11.3061,Meow,-50.95968840843023,,,17.936963311170345
XX,11.9583,14.6665,Meow,-52.008273754612546,,,18.757005415876794
XX,14.7076,15.5722,Meow,-49.20965434229651,,,8.02903670580309
XX,15.9161,17.81,Meow,-47.13054935515873,,,23.755497143038635
XX,17.81,19.9097,Meow,-47.486742001488096,,,19.06930553403171
XX,20.6584,23.1058,Meow,-46.82538663903061,,,13.74364565294645
XX,23.1607,24.3958,Meow,-45.18053017893145,,,7.975239418069895
XX,24.7664,26.3446,Meow,-50.70871242088607,,,9.68345932544684
XX,26.4025,28.5434,Meow,-46.808324510806074,,,22.157465851759618
XX,29.2929,32.0514,Meow,-51.89649498980978,,,18.548062991394826
XX,32.5305,34.7126,Meow,-49.224622813933486,,,19.002549414074377
XX,34.7126,36.4281,Meow,-49.34562363735465,,,17.268596410404797
XX,37.0769,38.8839,Meow,-47.42471296616022,,,17.91996492097175
XX,39.2178,41.3313,Meow,-49.455559463862556,,,19.154937354874406
XX,41.7673,44.2193,Meow,-47.58754384566326,,,22.15580023994378
EX,0.0615,1.6401,EX,-46.55605036095728,,,22.08474247878835
EX,1.7768,3.6282,EX,-48.48175675675676,,,24.984663627988592
EX,3.7898,4.7217,EX,-48.684496807795696,,,23.05195459243484
EX,5.3555,7.0702,EX,-47.95075497989766,,,22.790292046274015
EX,7.0702,8.8283,EX,-50.58362926136363,,,19.854336295420797
EX,9.3513,10.7927,EX,-46.89343600802951,,,25.14592752337897
EX,10.8299,12.8678,EX,-50.232780905330884,,,22.996127491077445
EX,13.4434,15.8664,EX,-48.91843685433884,,,24.263664325930627
EX,15.9037,16.8605,EX,-46.71843465169271,,,23.955351078511207
EX,17.3327,17.8919,EX,-52.456246512276785,,,14.396320351843965
EX,18.0741,20.4475,EX,-45.044596354166664,,,25.184567090129097
EX,20.5645,21.4094,EX,-46.42251441592262,,,20.313736137124177
EX,21.9686,24.2798,EX,-46.12978980654762,,,12.242305113263097
EX,24.6909,26.3684,EX,-47.1580083937872,,,15.761060101809857
EX,26.5873,28.4014,EX,-49.19762711498619,,,20.64206803853581
EX,29.234,31.3091,EX,-46.1595693734976,,,16.662664052764153
EX,31.3512,32.4199,EX,-45.05457797897196,,,15.913720300911978
EX,32.6311,35.079,EX,-45.14575494260204,,,11.650323108162354
EX,35.4842,37.4151,EX,-44.908481420012954,,,24.59016680793883
EX,37.9943,40.2807,EX,-45.286175457150655,,,12.226476455625821
EX,40.2807,41.8125,EX,-45.99765752655229,,,18.211233664970017
EX,42.2971,43.5273,EX,-45.46071519308943,,,24.433653336088902
EX,43.7385,44.40997732426304,EX,-50.032095382462686,,,19.9973795021232
PP,0.0855,2.202,Meow,-46.669834352889154,,,10.743730549392065
PP,2.2249,4.2407,Meow,-45.63369237314357,,,14.612725780682293
PP,4.653,5.583,Meow,-46.560531123991936,,,10.297380028591547
PP,6.1281,8.3226,Meow,-45.88662956621005,,,12.025394879782343
PP,8.3226,10.801,Meow,-46.73483177923387,,,13.511618321249248
PP,11.4591,14.0888,Meow,-43.37934440351711,,,14.395208866438244
PP,14.0888,16.4283,Meow,-45.678577390491455,,,12.28480740662821
PP,16.9868,18.5811,Meow,-41.941040806800316,,,13.378068226914884
PP,18.5811,20.9084,Meow,-42.65127917113734,,,11.982853267040474
PP,21.3253,22.6813,Meow,-41.839854520909924,,,13.004362296464478
PP,23.1928,25.6805,Meow,-44.701422879016064,,,11.783203908402626
PP,26.0607,28.7728,Meow,-45.51538356203874,,,9.717237227869298
PP,28.9461,31.9514,Meow,-43.11732700892857,,,10.550005593230573
PP,32.2736,35.8791,Meow,-41.364111733898895,,,9.436641212247684
PP,36.2112,38.0895,Meow,-43.77492831615692,,,11.867433225157438
PP,38.7415,41.7995,Meow,-44.59168836805556,,,14.392157534794976
PP,42.1569,43.3755,Meow,-45.28793384989754,,,10.717647457935104
PP,43.8443,45.324,Meow,-44.221943623310814,,,12.092457609532314
PP,45.324,47.1015,Meow,-38.80551593223315,,,11.184914447428378
PP,47.5383,50.1908,Meow,-43.495393573113205,,,13.47951104192092
PP,51.0658,53.3427,Meow,-43.05234888980263,,,11.524294898097548
PP,53.3427,56.2747,Meow,-41.32029583511092,,,12.348539318242121
PP,57.0158,60.1524,Meow,-42.887194590963375,,,11.212413665234498
GA,0.0378,1.5561,GA,-49.8156160053454,,,17.87313954958708
GA,1.5685,3.6966,GA,-45.505098298122064,,,14.013867588867893
GA,3.9331,4.7047,GA,-52.4150485744724,,,25.624138585223584
GA,5.3518,7.6542,GA,-51.69864979619565,,,23.034368377261387
GA,7.6542,8.7867,GA,-49.97517975663717,,,22.1432550070137
GA,9.383,10.4159,GA,-50.496776395631066,,,22.93424444305919
GA,10.4159,13.4027,GA,-45.928273280727424,,,18.76657001226991
GA,14.0921,16.7926,GA,-47.59540653935185,,,23.6200634837666
GA,16.7926,17.6638,GA,-47.30667991199713,,,24.63416394896651
GA,18.2487,19.0701,GA,-47.969678925304876,,,18.228311351064722
GA,19.1945,20.0781,GA,-50.4747480912642,,,20.164541392007152
GA,20.6159,22.5075,GA,-46.91408316798942,,,21.27153193407183
GA,23.4836,26.3833,GA,-47.7774380387931,,,14.417975338382528
GA,26.4455,27.9389,GA,-46.86903248217282,,,20.386324323108795
GA,28.1492,29.8542,GA,-51.755248309576025,,,19.92067103674295
GA,30.4915,32.5698,GA,-48.79005784254808,,,14.331310951385982
GA,32.6445,33.7148,GA,-49.36803628796729,,,19.279544594608556
GA,34.2748,36.5025,GA,-46.20123756306054,,,19.93796847993645
GA,36.7514,38.4439,GA,-48.66992765347633,,,24.935961908189014
GA,38.9903,39.961,GA,-43.700537612757735,,,27.826352457536146
GA,39.961,42.9105,GA,-45.809322033898304,,,19.348809933479902
GA,43.483,44.0554,GA,-46.849913479989034,,,20.388879326707638
GA,44.6404,46.1093,GA,-48.998013658588434,,,18.471560287211766
TU,0.0,0.9402,TU,-45.450984873670215,,,17.65897083718373
TU,1.0866,3.9912,TU,-47.569261853448275,,,16.262757638387143
TU,4.2353,4.8943,TU,-47.827566435842805,,,15.742826634196229
TU,5.0042,5.5168,TU,-43.61168236825981,,,17.888252981021655
TU,5.8707,7.6525,TU,-47.98199394311798,,,18.41082908254464
TU,7.8803,10.2357,TU,-48.32464082362288,,,14.539820622124846
TU,10.7573,11.8191,TU,-46.49551334021226,,,17.4205115484672
TU,12.0265,13.5765,TU,-45.851890120967745,,,18.093643558223306
TU,13.6253,15.7732,TU,-48.63720930232558,,,18.119799112940765
TU,16.3946,17.7249,TU,-48.20859154722744,,,18.577123574443004
TU,17.7371,19.7874,TU,-48.219350228658534,,,17.9642033559074
TU,20.0803,20.9956,TU,-43.36671248726223,,,18.15205468235393
TU,21.2519,22.0696,TU,-47.844431807355186,,,17.148071878959826
TU,22.4864,23.4994,TU,-49.288376005569305,,,17.207195604585447
TU,23.9387,25.8181,TU,-46.28226292386968,,,14.953124105557162
TU,25.9266,26.3782,TU,-48.490771484375,,,12.319444225944265
TU,26.5124,27.2691,TU,-46.428110223067435,,,15.337157782016076
TU,27.5132,28.1844,TU,-44.56574306203358,,,14.540850036056309
TU,28.3915,29.3522,TU,-48.89481099446615,,,18.733437132701717
TU,29.4954,30.7337,TU,-46.012396043346776,,,12.261305202376196
TU,31.1345,33.04,TU,-46.95862647251309,,,17.357312516841503
TU,33.3864,35.1187,TU,-46.11292844562861,,,18.76781966963817
TU,35.7227,38.2278,TU,-47.372688931772906,,,14.648132487419055
TU,38.6942,39.8535,TU,-48.5728759765625,,,16.12813817343841
TU,40.0851,42.2571,TU,-46.3154791906682,,,11.825796639001263
TU,42.3104,43.4964,TU,-40.35861180409664,,,15.034066743087557
TU,43.8495,46.0748,TU,-45.49985110706278,,,12.698244716243407
TU,46.7411,47.9137,TU,-44.41583199786325,,,16.684513078441572
TU,48.1571,49.3031,TU,-47.39063773777174,,,13.829876790908067
TU,49.3031,51.8216,TU,-45.55805896577381,,,15.409225162027337
TU,52.1759,52.8597,TU,-45.6743594898897,,,14.093273079583465
TU,52.9847,53.6686,TU,-46.80638212316177,,,18.278380033956232
TU,54.0565,54.6878,TU,-48.60315910218254,,,15.888257563626153
DM,0.0598,1.3069,DM,-47.68333984375,,,20.014645769216436
DM,1.6751,3.4804,DM,-46.987876597030386,,,24.906241905438755
DM,3.8486,4.6918,DM,-53.21375674293155,,,19.071164123995924
DM,5.1313,6.9366,DM,-48.14337124482044,,,19.4466063282535
DM,6.9607,8.861,DM,-51.40949835526316,,,18.916164938799433
DM,9.1935,9.8705,DM,-45.02551628561581,,,15.858218782951766
DM,10.3337,12.0677,DM,-45.62439317648121,,,16.934105407440683
DM,12.0975,14.5916,DM,-44.47256996736948,,,22.0360261015359
DM,15.0311,16.5869,DM,-48.434745592948715,,,16.913709839497585
DM,16.5869,18.1494,DM,-49.00076998197115,,,17.28518928722871
DM,18.6225,18.9831,DM,-57.87548149956597,,,18.687089377987355
DM,20.1352,20.5746,DM,-55.00448885830966,,,20.077622174735307
DM,20.8834,21.6792,DM,-57.957427978515625,,,18.9015361715556
DM,22.0162,23.7027,DM,-49.55592409393491,,,15.96288209839674
DM,23.8452,25.4011,DM,-49.57748647836539,,,21.18184658174141
DM,26.1929,27.5508,DM,-49.2977294921875,,,4.7870310358812045
DM,27.5508,29.9247,DM,-44.133550072521096,,,17.546589424673588
DM,30.2401,32.3099,DM,-44.72203351449275,,,17.916687326240638
DM,32.8478,35.2568,DM,-50.14979901452282,,,22.018583140659892
DM,36.0235,38.2688,DM,-46.57547743055556,,,18.628562060244874
DM,38.2998,39.5627,DM,-44.847412109375,,,16.960028665669682
DM,39.7615,41.0224,DM,-46.48438275049603,,,18.10748462495092
DM,41.3857,42.8825,DM,-47.257008463541666,,,19.063281051638732
DM,43.3506,45.2333,DM,-44.375644115691486,,,19.747973590452663
DM,45.4555,47.5426,DM,-48.79846366626794,,,16.798655780755887
DM,47.7882,49.9516,DM,-47.31478316695602,,,18.975236453639624
DM,50.162,50.9455,DM,-50.34228515625,,,21.147775413162805
DM,51.5185,52.8399,DM,-49.29208466500947,,,17.16641612442892
PE,0.1383,0.8774,PE,-44.88720703125,,,19.7285001289485
PE,0.9776,3.7336,PE,-53.366147248641305,,,19.742521364208724
PE,4.0843,4.8234,PE,-47.23801071579392,,,24.121750175432975
PE,5.3746,6.9656,PE,-48.886899936124216,,,27.366914078833638
PE,7.2119,8.8405,PE,-49.45109698523773,,,31.014084864984717
PE,9.0033,9.6297,PE,-47.88953605530754,,,23.0916712814115
PE,10.3603,11.2998,PE,-47.987605967420215,,,18.675813053061322
PE,11.5629,13.1789,PE,-46.615782937885804,,,24.934230248769076
PE,13.1789,14.7949,PE,-46.041841483410494,,,15.154820429109133
PE,15.4872,18.4311,PE,-46.8103940795068,,,23.6937523893423
PE,18.6315,19.7088,PE,-50.4815990306713,,,16.846803346970297
PE,20.2099,21.1244,PE,-51.66267277644231,,,12.960235227138275
PE,21.487,22.4015,PE,-47.86229932177198,,,17.912054816546217
PE,23.0814,24.7851,PE,-41.84387637867647,,,31.474786827610075
PE,24.9981,25.3363,PE,-46.024482278262866,,,22.862463771154495
PE,26.1005,27.0901,PE,-51.66040778882576,,,11.363491722854516
PE,27.5185,29.0092,PE,-44.16822763737416,,,23.284186503172542
PE,29.2723,31.7151,PE,-45.47759109246926,,,15.61290310145749
PE,32.1723,34.0264,PE,-42.736080025337834,,,17.782993995275287
PE,34.3074,35.8482,PE,-50.937928038758116,,,17.60133382586558
PE,36.5372,38.8798,PE,-44.98505525507478,,,17.99637627652817
PE,39.0908,40.1431,PE,-47.99699125744048,,,21.979676208213224
PE,40.6567,42.3228,PE,-46.97721744011976,,,19.088994713177488
PE,42.8065,45.5625,PE,-43.52501203011775,,,26.474747529152886
PE,47.0217,49.3017,PE,-45.83237818667763,,,25.713642948923574
PE,49.7006,50.7153,PE,-45.028112430383665,,,17.895918483002774
PE,50.9408,51.9054,PE,-45.00940958658854,,,22.830259320102208
PE,52.2186,55.0873,PE,-45.1038831119338,,,26.116241945609225
PE,55.493,56.1444,PE,-44.98047250600962,,,24.042833466462945
PE,56.4576,56.9837,PE,-51.48512124115566,,,24.863665168447294
PE,57.3219,57.9483,PE,-54.794460720486114,,,9.68710951088953
GO,0.0607,3.0546,Meow,-46.49174004494147,,,13.553174916819614
GO,3.3021,4.1109,Meow,-50.15641878858025,,,18.060647959241777
GO,4.7317,6.1984,Meow,-49.87562114689626,,,19.10508622635771
GO,6.1984,8.1119,Meow,-51.96774276014398,,,14.316270692498573
GO,8.7179,9.8061,Meow,-51.54203698394495,,,17.927294904082814
GO,10.1185,13.3777,Meow,-46.887440687308285,,,11.728227285646135
GO,14.1463,16.8883,Meow,-49.70844619639598,,,17.96375573911764
GO,17.023,17.998,Meow,-50.78237105389031,,,18.296487094278152
GO,18.562,20.2697,Meow,-47.2211457191155,,,14.465365567822658
GO,20.3289,22.139,Meow,-44.94500226605663,,,20.149174544585374
GO,22.8807,24.7554,Meow,-46.79877068014706,,,19.021197011702565
GO,25.0624,27.0664,Meow,-48.0151904296875,,,20.299117095854573
GO,27.1424,27.735,Meow,-42.759720107256356,,,10.190613186632905
GO,27.9397,28.8286,Meow,-44.07469605863764,,,16.486445843963892
GO,29.2218,30.7087,Meow,-48.26607723364094,,,18.7663572033469
GO,31.4889,32.5717,Meow,-48.40572554976852,,,13.999283441589311
GO,32.8034,35.179,Meow,-48.45353942358193,,,10.968050221702638
GO,35.6244,36.2278,Meow,-47.54835611979167,,,18.259667761747558
GO,36.287,39.1045,Meow,-46.33254377216312,,,19.5804738424346
GO,39.1045,40.749,Meow,-48.98487519054878,,,21.714279561809896
GO,41.5392,42.4012,Meow,-47.770025208938954,,,18.876638169824997
GO,42.7867,43.8853,Meow,-46.823490767045456,,,19.89433397628621
GO,43.9495,46.2457,Meow,-47.150840692934786,,,14.287862094620683
GO,46.4577,48.8529,Meow,-46.40658365885417,,,19.348283567670464
NO,0.1384,3.3924,Meow,-46.759450120192305,,,17.18467867111659
NO,3.489,4.3484,Meow,-40.549614484920056,,,11.90632519125729
NO,4.9193,7.884,Meow,-46.46006651182432,,,16.39258857441513
NO,8.2075,8.8158,Meow,-39.80780529585041,,,10.262171836734684
NO,9.0041,9.7621,Meow,-39.342966180098685,,,8.949614331131215
NO,10.2481,11.1171,Meow,-44.9600900233477,,,16.027177489904723
NO,11.175,14.1974,Meow,-44.42782168356788,,,16.148369586675074
NO,14.8882,17.8139,Meow,-45.534069699232084,,,18.084942184463024
NO,18.8958,20.1317,Meow,-44.51691658266129,,,15.41529406856132
NO,20.3651,22.1562,Meow,-48.151563591131286,,,18.337331548767793
NO,22.4483,24.3602,Meow,-41.77009366819372,,,15.261144139144573
NO,24.9226,27.7518,Meow,-46.538800242932865,,,15.799808382693726
NO,28.0757,30.1083,Meow,-45.7868014932266,,,18.890230296405917
NO,30.4659,32.2137,Meow,-44.77568917410714,,,16.378968496153924
NO,32.834,35.9384,Meow,-45.24694430443548,,,16.038344024038352
NO,36.3713,38.9349,Meow,-44.65191650390625,,,17.943536422554743
NO,39.1956,41.1848,Meow,-45.46318997330402,,,15.024593108665236
NO,41.6486,43.3529,Meow,-45.85842715992647,,,15.57469541084265
NO,43.7001,46.0755,Meow,-42.67222787552521,,,14.308992954600566
NO,46.3906,48.8577,Meow,-43.67302157135627,,,10.765372471592993
CA,0.0,0.8204,CA,-44.83204018197409,,,20.070629303592575
CA,0.9536,3.3489,CA,-47.063618977864586,,,20.721734839100257
CA,3.7376,4.3647,CA,-54.14071800595238,,,15.530936976805553
CA,4.5277,4.929,CA,-49.21439208984375,,,18.83760300842271
CA,5.4933,7.0609,CA,-47.474497412420384,,,17.60510906526246
CA,7.4407,9.5224,CA,-50.47932316706731,,,13.907031862780338
CA,9.7983,10.789,CA,-47.845333214962125,,,14.317954857470436
CA,10.8141,13.711,CA,-47.69940396012931,,,20.239968912462782
CA,14.3893,17.073,CA,-47.29256063432836,,,17.904690808577634
CA,17.3331,18.1984,CA,-47.69603650323276,,,18.04309544319931
CA,18.6749,19.4901,CA,-49.3272705078125,,,13.153558527546302
CA,19.8162,20.7818,CA,-45.24403491462629,,,20.135198719831116
CA,21.0452,22.1613,CA,-46.05810110909598,,,18.204976851253797
CA,22.2365,23.0893,CA,-47.67395163143382,,,15.355684445646277
CA,23.6171,24.821,CA,-47.9412841796875,,,19.27110287190412
CA,25.122,26.3886,CA,-47.28424120324803,,,15.176192277005093
CA,26.6519,27.6677,CA,-48.035041360294116,,,20.037823699137917
CA,28.0414,29.6466,CA,-45.795956060753106,,,20.32048942446959
CA,30.0103,31.5779,CA,-47.19145912121815,,,20.672340065922775
CA,32.5197,35.1658,CA,-45.37781913325472,,,16.00621474618557
CA,35.2535,36.1941,CA,-45.915677983710104,,,19.62824984893342
CA,36.6581,39.3418,CA,-43.909365525886194,,,15.618101119775558
CA,39.7702,41.6011,CA,-46.120528090846996,,,21.262636710434403
CA,42.0651,43.0809,CA,-45.74038277420343,,,17.27189611748137
CA,43.4195,44.3475,CA,-45.31807585685484,,,17.949175690964186
CA,44.6534,46.9985,CA,-44.220017453457444,,,14.720578665738717
CA,47.5127,48.4031,CA,-44.42620918188202,,,16.544597112437184
CA,48.8295,49.4941,CA,-48.66717714251894,,,20.886509572568045
CA,49.8829,50.6107,CA,-47.658179714255134,,,15.922185290544885
QI,0.371,1.0735,Meow,-53.069430106026786,,,14.06075214289326
QI,1.7219,4.7318,Meow,-62.44822596553156,,,21.86297604414117
QI,5.2397,6.234,Meow,-65.62034406565657,,,19.482896150599057
QI,6.9878,8.7277,Meow,-67.12097027658046,,,17.529051360505257
QI,9.0578,11.4732,Meow,-67.36095686983471,,,19.896706737751803
QI,12.4702,13.1997,Meow,-71.26500963184931,,,25.218966804082385
QI,13.749,15.2134,Meow,-57.947312446489725,,,18.698677490656266
QI,15.4025,17.7423,Meow,-64.81842614850427,,,10.67783328693713
QI,18.9401,22.1606,Meow,-66.48227630046584,,,15.298272767985628
QI,22.5065,23.5007,Meow,-66.7316771227904,,,16.294005620454307
QI,24.5778,26.7393,Meow,-64.89017740885417,,,23.53869790879733
QI,27.145,29.555,Meow,-59.659560587396264,,,19.938170692351353
QI,30.5704,32.8508,Meow,-63.05556983278509,,,21.301759196535535
QI,33.1696,34.272,Meow,-63.46790660511363,,,21.424583212206606
QI,34.8177,36.5036,Meow,-63.99557946560651,,,15.540355210326696
QI,37.2493,39.5459,Meow,-65.72080078125,,,14.259839767398793
QI,40.6698,43.0204,Meow,-63.864311835106385,,,14.936870458793138
QI,43.4207,44.3771,Meow,-66.21146647135417,,,20.620252607892155
QI,45.1579,47.3194,Meow,-61.569277162905095,,,18.201361882017775
QI,47.5625,48.9945,Meow,-60.10953206949301,,,8.652065618597781
QI,49.2966,51.4689,Meow,-62.20037082373272,,,15.865896410185922
QI,52.2475,54.49,Meow,-61.41422380719866,,,16.67203194709571
QI,55.2167,57.8105,Meow,-63.25579527630309,,,16.241439841680062
QI,58.4967,61.8254,Meow,-60.520323057432435,,,20.78694037691552
AI,0.02,3.3473,Meow,-49.023695570570574,,,16.799267318042443
AI,3.8338,4.7788,Meow,-48.78427220394737,,,18.613077920828182
AI,5.4828,7.281,Meow,-51.45868598090278,,,15.593420654824872
AI,7.2941,9.532,Meow,-52.16155569893973,,,18.833852795984008
AI,10.4843,11.39,Meow,-51.35448682177198,,,17.263526294929598
AI,11.5344,14.8026,Meow,-49.180475917431195,,,24.016342199795204
AI,15.4887,18.4025,Meow,-52.208081641967354,,,21.905822528888965
AI,18.4879,19.445,Meow,-47.239105224609375,,,18.37796931144062
AI,19.8781,20.839,Meow,-52.18174743652344,,,21.04556302702599
AI,21.1278,22.1581,Meow,-50.9960700470267,,,21.422656333665586
AI,22.355,24.7569,Meow,-46.09727783203125,,,18.1400583685384
AI,25.5405,26.6562,Meow,-51.45048304966518,,,19.403974229898395
AI,27.3799,29.6375,Meow,-49.56326050884956,,,23.777020878727548
AI,29.9064,31.5077,Meow,-50.032623291015625,,,16.635864979329774
AI,31.7177,33.4765,Meow,-49.79241943359375,,,18.771573948767976
AI,34.1393,36.6068,Meow,-51.913552473431174,,,19.4511182703165
AI,36.6068,37.7946,Meow,-52.36315405068277,,,19.355061846782135
AI,38.3317,41.2717,Meow,-49.96884964923469,,,23.43297651531407
AI,41.8173,43.7336,Meow,-51.15746561686198,,,22.690108466612294
AI,44.4751,45.466,Meow,-47.710079308712125,,,20.841225960463838
AI,45.6375,46.6285,Meow,-48.1884765625,,,20.496541979723425
AI,46.7466,49.0764,Meow,-49.78704231491416,,,17.773665539436468
AI,49.6504,52.223,Meow,-45.92908712305447,,,18.454608732386333
LS,0.0632,1.7525,Meow,-51.744371764053255,,,18.20029036851227
LS,1.8784,3.6727,Meow,-54.236622730446925,,,16.161190279226098
LS,3.935,4.958,Meow,-52.75541896446079,,,16.075237967889706
LS,5.9636,7.8523,Meow,-50.9314029431217,,,17.161649713984346
LS,8.2248,10.5646,Meow,-56.28150040064103,,,18.07948460901014
LS,11.2502,12.0109,Meow,-54.735788445723685,,,17.553873333951294
LS,12.4779,15.6309,Meow,-53.72100694444445,,,17.66534207899471
LS,16.5735,18.8399,Meow,-53.98508913821586,,,19.791260882678316
LS,19.1757,20.6237,Meow,-54.02098599137931,,,16.308010204178004
LS,21.4981,23.4707,Meow,-50.43734632772843,,,19.3947785305405
LS,23.5704,23.8957,Meow,-48.245442708333336,,,12.357311637929087
LS,24.3049,26.2565,Meow,-50.65282952724359,,,17.658341872410958
LS,27.3566,28.6629,Meow,-50.35392563215649,,,22.19343813861103
